time,high,low,open,volumefrom,volumeto,close,conversionType,Datetime,Year
1542672000,4953.56,4168.25,4809.62,315023.21,1433400842.16,4441.81,direct,2018-11-20,2018
1542758400,4689.55,4315.58,4441.81,152286.19,686284917.84,4593.04,direct,2018-11-21,2018
1542844800,4640.72,4297.21,4593.04,83715.43,376852837.57,4320.68,direct,2018-11-22,2018
1542931200,4419.48,4157.19,4320.68,121719.16,521825987.75,4343.42,direct,2018-11-23,2018
1543017600,4432.0,3741.2,4343.42,123090.79,503028289.39,3854.11,direct,2018-11-24,2018
1543104000,4165.93,3550.04,3854.11,213926.98,819869496.19,4004.15,direct,2018-11-25,2018
1543190400,4124.7,3598.81,4004.46,185985.76,715341714.72,3784.59,direct,2018-11-26,2018
1543276800,3878.9,3613.11,3784.77,147999.31,555212127.53,3822.99,direct,2018-11-27,2018
1543363200,4398.57,3822.94,3822.99,175435.76,726808596.57,4263.55,direct,2018-11-28,2018
1543449600,4444.39,4130.68,4263.52,112103.36,479575430.64,4286.69,direct,2018-11-29,2018
1543536000,4331.07,3916.3,4286.85,121993.57,497762735.43,4009.67,direct,2018-11-30,2018
1543622400,4309.65,3942.62,4009.67,67774.58,280927570.31,4197.46,direct,2018-12-01,2018
1543708800,4318.79,4077.67,4197.7,62748.83,262154694.41,4143.86,direct,2018-12-02,2018
1543795200,4159.01,3795.18,4143.86,107400.61,423985399.83,3871.41,direct,2018-12-03,2018
1543881600,4082.68,3770.92,3871.41,94655.27,373361232.89,3948.44,direct,2018-12-04,2018
1543968000,3961.8,3719.19,3948.44,83811.55,320944415.67,3737.53,direct,2018-12-05,2018
1544054400,3883.43,3467.92,3737.53,159523.77,590923562.42,3485.18,direct,2018-12-06,2018
1544140800,3576.11,3248.0,3485.18,206088.47,699930576.16,3420.57,direct,2018-12-07,2018
1544227200,3602.49,3295.21,3420.57,104091.14,357548590.53,3461.07,direct,2018-12-08,2018
1544313600,3718.58,3436.5,3461.07,83347.79,295321498.63,3592.84,direct,2018-12-09,2018
1544400000,3645.49,3416.77,3592.84,81855.33,287119758.11,3467.16,direct,2018-12-10,2018
1544486400,3483.58,3348.98,3467.16,67519.71,230671778.42,3401.02,direct,2018-12-11,2018
1544572800,3545.37,3380.48,3401.02,74415.95,257293632.74,3485.59,direct,2018-12-12,2018
1544659200,3493.76,3272.81,3485.59,84592.04,286236674.73,3305.11,direct,2018-12-13,2018
1544745600,3333.24,3180.97,3305.11,89133.43,290985461.02,3235.48,direct,2018-12-14,2018
1544832000,3271.76,3169.53,3235.48,51317.37,165378769.6,3232.51,direct,2018-12-15,2018
1544918400,3319.83,3227.4,3232.51,45102.51,148182655.41,3255.37,direct,2018-12-16,2018
1545004800,3639.65,3239.06,3255.37,119831.24,412454521.38,3548.19,direct,2018-12-17,2018
1545091200,3727.99,3481.46,3548.19,91609.53,327807644.75,3715.85,direct,2018-12-18,2018
1545177600,3969.7,3693.57,3715.85,163016.15,620695447.39,3736.54,direct,2018-12-19,2018
1545264000,4225.52,3712.82,3736.54,180025.9,724855205.51,4137.66,direct,2018-12-20,2018
1545350400,4247.71,3831.2,4137.66,128508.13,516656937.13,3898.81,direct,2018-12-21,2018
1545436800,4060.34,3849.23,3898.81,63672.55,250085915.72,4045.24,direct,2018-12-22,2018
1545523200,4117.65,3972.39,4045.24,58294.45,235997621.23,4007.63,direct,2018-12-23,2018
1545609600,4303.37,4006.6,4007.63,109869.44,459290147.24,4081.95,direct,2018-12-24,2018
1545696000,4094.61,3734.85,4081.95,95683.55,367200910.64,3834.73,direct,2018-12-25,2018
1545782400,3923.93,3746.86,3834.73,68965.06,263439573.84,3848.78,direct,2018-12-26,2018
1545868800,3888.92,3622.39,3848.78,81652.77,305729129.14,3646.09,direct,2018-12-27,2018
1545955200,4007.71,3628.43,3646.09,92882.41,353705007.17,3947.86,direct,2018-12-28,2018
1546041600,4004.14,3774.38,3947.86,54702.16,214891355.42,3797.06,direct,2018-12-29,2018
1546128000,3925.18,3760.8,3797.06,49797.04,191958416.81,3896.21,direct,2018-12-30,2018
1546214400,3904.28,3701.48,3896.21,54221.49,206190463.74,3747.39,direct,2018-12-31,2018
1546300800,3938.75,3696.94,3747.39,45104.29,170598307.96,3880.15,direct,2019-01-01,2019
1546387200,3989.59,3826.29,3880.15,54034.73,210854603.84,3961.01,direct,2019-01-02,2019
1546473600,3965.52,3778.76,3961.01,45585.19,176488072.06,3835.86,direct,2019-01-03,2019
1546560000,3901.65,3783.88,3835.86,44398.9,170507611.15,3874.06,direct,2019-01-04,2019
1546646400,3926.92,3841.13,3874.06,35766.65,139438510.18,3855.39,direct,2019-01-05,2019
1546732800,4145.16,3829.09,3855.39,58878.99,236298043.75,4102.85,direct,2019-01-06,2019
1546819200,4132.62,4001.35,4102.85,51541.23,209289368.14,4050.4,direct,2019-01-07,2019
1546905600,4156.16,3990.34,4050.4,65973.5,268091045.44,4040.75,direct,2019-01-08,2019
1546992000,4092.91,4013.0,4040.75,55130.13,223639028.92,4048.34,direct,2019-01-09,2019
1547078400,4085.09,3631.07,4048.34,108277.01,412522198.13,3668.15,direct,2019-01-10,2019
1547164800,3729.69,3616.41,3668.15,63070.18,231465488.1,3669.2,direct,2019-01-11,2019
1547251200,3692.12,3611.2,3669.2,28343.28,103912541.38,3664.38,direct,2019-01-12,2019
1547337600,3675.2,3528.24,3664.38,45682.73,164125048.97,3551.24,direct,2019-01-13,2019
1547424000,3748.88,3544.53,3551.24,56099.99,204793029.92,3703.9,direct,2019-01-14,2019
1547510400,3724.3,3590.49,3703.9,54154.65,198582447.53,3621.24,direct,2019-01-15,2019
1547596800,3704.37,3611.38,3621.24,53843.55,196211595.54,3643.99,direct,2019-01-16,2019
1547683200,3695.28,3586.92,3643.99,46181.32,168287506.1,3685.3,direct,2019-01-17,2019
1547769600,3685.39,3620.44,3685.3,32418.99,118317804.97,3648.05,direct,2019-01-18,2019
1547856000,3799.62,3643.01,3648.05,38341.35,143238228.4,3729.78,direct,2019-01-19,2019
1547942400,3754.65,3529.25,3729.78,49198.37,177628515.93,3567.73,direct,2019-01-20,2019
1548028800,3599.83,3535.19,3567.73,36101.4,129000924.6,3571.92,direct,2019-01-21,2019
1548115200,3635.69,3473.77,3571.92,53586.91,191355241.84,3602.04,direct,2019-01-22,2019
1548201600,3631.15,3543.96,3602.04,37910.4,135864247.56,3572.05,direct,2019-01-23,2019
1548288000,3616.33,3546.5,3572.05,31630.57,113155246.95,3598.52,direct,2019-01-24,2019
1548374400,3607.43,3539.41,3598.52,32679.69,116674680.78,3582.89,direct,2019-01-25,2019
1548460800,3676.4,3578.62,3582.89,29201.1,105927045.55,3596.5,direct,2019-01-26,2019
1548547200,3605.99,3511.29,3596.5,26261.48,93766117.67,3565.08,direct,2019-01-27,2019
1548633600,3567.56,3402.56,3565.08,59700.11,206309738.62,3453.42,direct,2019-01-28,2019
1548720000,3463.2,3369.19,3453.42,46304.1,158106687.0,3418.25,direct,2019-01-29,2019
1548806400,3488.91,3395.94,3418.25,42399.63,146422486.1,3467.21,direct,2019-01-30,2019
1548892800,3499.78,3422.83,3467.21,37365.7,128773893.15,3434.13,direct,2019-01-31,2019
1548979200,3478.55,3398.96,3434.13,41976.43,144476056.44,3461.63,direct,2019-02-01,2019
1549065600,3519.14,3441.21,3461.63,27103.48,94144187.11,3508.68,direct,2019-02-02,2019
1549152000,3514.43,3424.42,3508.68,23044.88,79591219.11,3449.62,direct,2019-02-03,2019
1549238400,3470.8,3429.21,3449.62,23959.61,82280894.52,3431.24,direct,2019-02-04,2019
1549324800,3447.88,3415.67,3431.24,24459.49,84042727.18,3447.66,direct,2019-02-05,2019
1549411200,3459.33,3362.24,3447.66,44281.79,150408587.85,3394.89,direct,2019-02-06,2019
1549497600,3406.54,3369.1,3394.89,28811.35,97390901.92,3375.33,direct,2019-02-07,2019
1549584000,3735.1,3363.32,3375.33,89444.22,317023029.42,3660.03,direct,2019-02-08,2019
1549670400,3673.71,3616.11,3660.03,25880.75,94200588.34,3652.26,direct,2019-02-09,2019
1549756800,3689.32,3611.46,3652.26,30046.26,109365095.98,3685.14,direct,2019-02-10,2019
1549843200,3688.59,3608.18,3685.14,40461.58,146354074.39,3611.34,direct,2019-02-11,2019
1549929600,3648.67,3574.22,3611.34,45717.05,164816438.53,3617.41,direct,2019-02-12,2019
1550016000,3655.89,3590.01,3617.41,40664.15,146822348.57,3605.87,direct,2019-02-13,2019
1550102400,3619.7,3567.39,3605.87,32779.35,117804856.32,3588.72,direct,2019-02-14,2019
1550188800,3640.65,3575.95,3588.72,36251.38,130398989.33,3593.49,direct,2019-02-15,2019
1550275200,3639.75,3592.04,3593.49,24003.59,86973822.79,3617.24,direct,2019-02-16,2019
1550361600,3706.17,3608.18,3617.24,36849.32,134218331.16,3670.92,direct,2019-02-17,2019
1550448000,3952.44,3661.42,3670.92,98728.99,376203280.43,3912.57,direct,2019-02-18,2019
1550534400,4010.91,3882.52,3912.57,74127.62,292137057.43,3924.24,direct,2019-02-19,2019
1550620800,3992.31,3898.91,3924.24,53048.95,209282292.49,3974.05,direct,2019-02-20,2019
1550707200,4026.54,3900.28,3974.05,47433.87,187314178.85,3937.04,direct,2019-02-21,2019
1550793600,3996.15,3917.66,3937.04,43006.55,170405341.81,3983.53,direct,2019-02-22,2019
1550880000,4192.39,3948.48,3983.53,57002.5,231174632.28,4149.09,direct,2019-02-23,2019
1550966400,4221.62,3755.38,4149.09,80391.72,319071544.94,3771.62,direct,2019-02-24,2019
1551052800,3885.06,3771.53,3771.62,48406.42,185036583.31,3845.51,direct,2019-02-25,2019
1551139200,3852.66,3791.9,3845.51,33253.08,126868886.89,3817.88,direct,2019-02-26,2019
1551225600,3851.84,3699.53,3817.88,46011.1,175069054.72,3830.72,direct,2019-02-27,2019
1551312000,3909.86,3798.0,3830.72,44353.45,170646670.66,3823.37,direct,2019-02-28,2019
1551398400,3866.12,3822.67,3823.37,26522.34,101774924.71,3831.48,direct,2019-03-01,2019
1551484800,3846.38,3790.74,3831.48,19283.71,73894412.97,3842.94,direct,2019-03-02,2019
1551571200,3853.28,3788.04,3842.94,16769.86,64065044.79,3812.31,direct,2019-03-03,2019
1551657600,3831.01,3705.14,3812.31,39278.22,147245676.28,3731.28,direct,2019-03-04,2019
1551744000,3893.52,3720.49,3731.28,43262.3,165062256.27,3874.18,direct,2019-03-05,2019
1551830400,3916.29,3839.39,3874.18,33536.95,129520549.49,3874.98,direct,2019-03-06,2019
1551916800,3911.76,3853.2,3874.98,37619.38,146201726.67,3882.61,direct,2019-03-07,2019
1552003200,3932.02,3804.98,3882.61,39428.25,153405087.61,3868.02,direct,2019-03-08,2019
1552089600,3975.25,3860.66,3868.02,27600.01,108370246.04,3947.74,direct,2019-03-09,2019
1552176000,3948.21,3897.82,3947.74,17404.16,68252920.53,3929.84,direct,2019-03-10,2019
1552262400,3941.99,3849.45,3929.84,32708.55,126998648.6,3874.89,direct,2019-03-11,2019
1552348800,3904.7,3827.23,3874.89,33655.37,130291591.54,3888.57,direct,2019-03-12,2019
1552435200,3898.25,3853.06,3888.57,27922.69,108286926.77,3878.44,direct,2019-03-13,2019
1552521600,3922.21,3825.03,3878.44,34554.38,133931876.12,3881.44,direct,2019-03-14,2019
1552608000,3935.1,3876.17,3881.44,32133.02,125588541.02,3927.08,direct,2019-03-15,2019
1552694400,4069.11,3924.98,3927.08,41319.81,166216280.52,4027.01,direct,2019-03-16,2019
1552780800,4030.38,3970.97,4027.01,17033.6,68146133.16,3998.0,direct,2019-03-17,2019
1552867200,4038.99,3964.31,3998.0,27416.92,109428478.54,3988.85,direct,2019-03-18,2019
1552953600,4032.04,3972.47,3988.85,29686.2,118919147.36,4024.14,direct,2019-03-19,2019
1553040000,4064.95,3995.49,4024.14,36862.09,148490744.9,4056.75,direct,2019-03-20,2019
1553126400,4082.29,3953.53,4056.75,44251.52,178077036.22,3996.93,direct,2019-03-21,2019
1553212800,4018.21,3984.0,3996.93,22671.75,90726555.79,4000.84,direct,2019-03-22,2019
1553299200,4019.36,3982.47,4000.84,18486.22,74094017.72,4007.21,direct,2019-03-23,2019
1553385600,4010.3,3970.35,4007.21,16111.98,64375076.75,3994.11,direct,2019-03-24,2019
1553472000,4005.29,3887.68,3994.11,34191.84,136398998.18,3924.55,direct,2019-03-25,2019
1553558400,3943.2,3902.52,3924.55,23873.14,93805733.55,3942.22,direct,2019-03-26,2019
1553644800,4054.32,3932.79,3942.22,37132.4,149005782.26,4045.98,direct,2019-03-27,2019
1553731200,4046.44,4014.69,4045.98,25343.13,102296341.19,4036.45,direct,2019-03-28,2019
1553817600,4122.89,4031.22,4036.45,41843.31,170915132.77,4111.38,direct,2019-03-29,2019
1553904000,4146.88,4066.87,4111.38,24906.26,102400533.82,4118.13,direct,2019-03-30,2019
1553990400,4129.43,4098.79,4118.13,13792.73,56727425.19,4112.69,direct,2019-03-31,2019
1554076800,4164.33,4082.2,4112.69,36921.55,152826759.02,4151.32,direct,2019-04-01,2019
1554163200,5104.42,4147.7,4151.32,172473.31,814748125.73,4906.93,direct,2019-04-02,2019
1554249600,5335.7,4831.59,4906.93,159843.43,809158339.99,4976.59,direct,2019-04-03,2019
1554336000,5071.98,4799.77,4976.59,74544.88,370109007.61,4913.36,direct,2019-04-04,2019
1554422400,5074.13,4897.61,4913.36,56130.82,280722247.3,5047.23,direct,2019-04-05,2019
1554508800,5240.19,4938.0,5047.23,54180.91,275839573.8,5057.25,direct,2019-04-06,2019
1554595200,5266.04,5044.28,5057.25,47200.43,243329883.48,5201.16,direct,2019-04-07,2019
1554681600,5347.88,5141.23,5201.16,69803.56,366577921.18,5294.09,direct,2019-04-08,2019
1554768000,5294.09,5159.13,5294.09,48552.25,253577595.39,5201.3,direct,2019-04-09,2019
1554854400,5460.94,5178.61,5201.3,65813.81,349643837.46,5318.6,direct,2019-04-10,2019
1554940800,5343.66,4987.65,5318.6,69622.86,356811374.12,5048.56,direct,2019-04-11,2019
1555027200,5118.61,4927.62,5048.56,43762.94,220667543.59,5081.5,direct,2019-04-12,2019
1555113600,5128.96,5056.19,5081.5,23342.24,118956124.9,5080.66,direct,2019-04-13,2019
1555200000,5186.82,5031.2,5080.66,21193.03,108148233.81,5165.59,direct,2019-04-14,2019
1555286400,5195.31,4969.31,5165.59,40402.46,205867031.18,5037.27,direct,2019-04-15,2019
1555372800,5232.03,5029.16,5037.27,40370.0,207311534.31,5212.81,direct,2019-04-16,2019
1555459200,5270.76,5190.81,5212.81,37225.68,194699629.15,5236.26,direct,2019-04-17,2019
1555545600,5317.78,5232.99,5236.26,35511.12,187312150.44,5289.75,direct,2019-04-18,2019
1555632000,5353.01,5212.18,5289.75,30109.97,158699049.55,5295.53,direct,2019-04-19,2019
1555718400,5366.6,5274.45,5295.53,23214.49,123577001.56,5326.18,direct,2019-04-20,2019
1555804800,5348.59,5232.77,5326.18,25466.81,134681237.4,5305.74,direct,2019-04-21,2019
1555891200,5444.76,5265.73,5305.74,45346.65,242498187.66,5394.67,direct,2019-04-22,2019
1555977600,5626.83,5371.31,5394.67,66448.85,368556751.66,5539.1,direct,2019-04-23,2019
1556064000,5633.0,5390.98,5539.1,61651.16,339093001.24,5454.58,direct,2019-04-24,2019
1556150400,5521.61,5031.69,5454.58,70755.72,374798664.87,5162.67,direct,2019-04-25,2019
1556236800,5361.94,5104.18,5162.67,70191.21,366773360.18,5234.09,direct,2019-04-26,2019
1556323200,5282.97,5192.45,5234.09,21692.98,113430273.96,5229.48,direct,2019-04-27,2019
1556409600,5313.7,5218.42,5233.47,25294.87,133564683.52,5272.45,direct,2019-04-28,2019
1556496000,5299.51,5162.81,5272.45,31947.44,167206787.27,5237.96,direct,2019-04-29,2019
1556582400,5372.23,5224.64,5237.96,32567.46,172540196.26,5350.64,direct,2019-04-30,2019
1556668800,5417.17,5346.7,5350.64,27410.57,147345369.73,5389.54,direct,2019-05-01,2019
1556755200,5531.15,5387.29,5389.54,35089.37,192256639.91,5500.72,direct,2019-05-02,2019
1556841600,5891.9,5484.78,5500.72,75434.86,432335283.61,5753.38,direct,2019-05-03,2019
1556928000,5901.36,5596.15,5753.38,45628.34,263390273.68,5840.08,direct,2019-05-04,2019
1557014400,5849.5,5709.74,5840.08,25481.48,147662500.76,5794.14,direct,2019-05-05,2019
1557100800,5823.67,5644.15,5794.14,34979.71,200316185.51,5748.17,direct,2019-05-06,2019
1557187200,6031.54,5748.17,5748.17,59556.89,353043890.95,5819.57,direct,2019-05-07,2019
1557273600,6032.25,5753.08,5819.57,40967.62,241917027.36,5998.71,direct,2019-05-08,2019
1557360000,6194.91,5988.65,5998.71,51005.27,310336580.16,6171.96,direct,2019-05-09,2019
1557446400,6444.57,6133.21,6171.96,68160.13,430403405.14,6358.29,direct,2019-05-10,2019
1557532800,7394.94,6357.02,6358.29,135248.42,933141315.95,7191.36,direct,2019-05-11,2019
1557619200,7541.61,6793.21,7191.36,142892.25,1023203366.46,6977.63,direct,2019-05-12,2019
1557705600,8127.75,6873.42,6977.63,149082.57,1140302646.6,7806.36,direct,2019-05-13,2019
1557792000,8297.02,7631.34,7806.36,122383.06,976094121.29,7980.13,direct,2019-05-14,2019
1557878400,8263.29,7849.92,7980.13,86162.62,694202804.31,8183.83,direct,2019-05-15,2019
1557964800,8352.25,7679.05,8183.83,95341.68,762104107.69,7874.11,direct,2019-05-16,2019
1558051200,7930.98,6668.67,7874.11,141482.93,1023961962.83,7371.96,direct,2019-05-17,2019
1558137600,7491.67,7213.72,7371.96,41327.89,303317486.98,7266.08,direct,2019-05-18,2019
1558224000,8281.66,7257.26,7266.08,91218.12,723011166.2,8193.14,direct,2019-05-19,2019
1558310400,8193.14,7591.85,8193.14,80672.83,637617163.27,7998.29,direct,2019-05-20,2019
1558396800,8102.32,7807.77,7998.29,45005.01,357803946.85,7947.93,direct,2019-05-21,2019
1558483200,8033.76,7533.66,7947.93,54216.74,424501866.33,7626.89,direct,2019-05-22,2019
1558569600,7971.26,7478.74,7626.89,50121.07,386766321.19,7876.5,direct,2019-05-23,2019
1558656000,8165.45,7801.57,7876.5,51604.15,413162746.86,7996.4,direct,2019-05-24,2019
1558742400,8140.82,7948.68,7996.4,22294.65,179206342.03,8059.13,direct,2019-05-25,2019
1558828800,8779.0,7894.53,8059.13,57648.95,483663699.62,8726.23,direct,2019-05-26,2019
1558915200,8931.53,8668.46,8726.23,57692.17,507164714.76,8785.17,direct,2019-05-27,2019
1559001600,8818.71,8562.2,8785.17,41445.13,360752199.95,8718.85,direct,2019-05-28,2019
1559088000,8760.48,8444.1,8718.85,44056.71,380343928.72,8664.56,direct,2019-05-29,2019
1559174400,9065.89,8027.21,8664.56,95189.06,815525590.67,8276.25,direct,2019-05-30,2019
1559260800,8570.78,8116.0,8276.25,60143.23,502056527.56,8550.67,direct,2019-05-31,2019
1559347200,8619.21,8459.65,8550.67,26884.15,229736992.43,8555.87,direct,2019-06-01,2019
1559433600,8819.9,8547.48,8555.87,25506.14,221708083.06,8737.91,direct,2019-06-02,2019
1559520000,8740.24,8073.18,8737.91,63486.15,534972187.72,8114.49,direct,2019-06-03,2019
1559606400,8114.49,7463.94,8114.49,103552.9,809220381.24,7677.47,direct,2019-06-04,2019
1559692800,7917.14,7591.88,7677.47,49771.65,387021977.02,7791.29,direct,2019-06-05,2019
1559779200,7872.1,7467.52,7791.29,44397.47,342084400.02,7807.36,direct,2019-06-06,2019
1559865600,8127.63,7767.37,7807.36,51105.14,407241297.23,8002.63,direct,2019-06-07,2019
1559952000,8058.91,7796.46,8002.63,23469.94,186055499.51,7933.78,direct,2019-06-08,2019
1560038400,7964.75,7535.9,7933.78,30301.73,234551796.21,7643.44,direct,2019-06-09,2019
1560124800,8061.5,7533.53,7643.44,43154.98,339520552.04,8021.0,direct,2019-06-10,2019
1560211200,8049.78,7724.58,8021.0,35850.45,282632009.38,7917.32,direct,2019-06-11,2019
1560297600,8250.0,7834.57,7917.32,49460.34,399065678.38,8174.14,direct,2019-06-12,2019
1560384000,8326.2,8053.65,8174.14,38536.25,315594036.87,8235.57,direct,2019-06-13,2019
1560470400,8724.42,8180.39,8235.57,50383.98,424131990.84,8693.96,direct,2019-06-14,2019
1560556800,8905.14,8621.48,8693.96,38140.15,333656492.38,8853.56,direct,2019-06-15,2019
1560643200,9372.89,8800.96,8853.56,84289.2,767025702.52,8979.18,direct,2019-06-16,2019
1560729600,9468.85,8976.99,8979.18,65486.04,606269265.79,9336.01,direct,2019-06-17,2019
1560816000,9357.22,8941.83,9336.01,51829.13,473016555.83,9081.71,direct,2019-06-18,2019
1560902400,9313.18,9045.47,9081.71,32012.68,293070485.25,9280.54,direct,2019-06-19,2019
1560988800,9600.28,9219.81,9280.54,45144.43,424436854.57,9536.85,direct,2019-06-20,2019
1561075200,10230.86,9536.85,9536.85,77828.7,765543626.6,10218.87,direct,2019-06-21,2019
1561161600,11207.97,10086.32,10218.87,115793.98,1240328392.49,10689.54,direct,2019-06-22,2019
1561248000,11285.51,10513.81,10689.54,57082.02,619160985.99,10855.99,direct,2019-06-23,2019
1561334400,11100.92,10555.71,10855.99,52118.36,565444720.43,11035.74,direct,2019-06-24,2019
1561420800,11778.22,10992.37,11035.74,84123.73,953962631.15,11740.34,direct,2019-06-25,2019
1561507200,13826.76,11679.1,11740.34,211449.88,2685872365.1,12913.28,direct,2019-06-26,2019
1561593600,13314.05,10335.34,12913.28,202428.68,2345027203.81,11154.09,direct,2019-06-27,2019
1561680000,12433.0,10772.75,11154.09,120700.97,1408438810.31,12355.06,direct,2019-06-28,2019
1561766400,12362.9,11352.27,12355.06,81875.16,968516834.6,11884.1,direct,2019-06-29,2019
1561852800,12200.02,10677.83,11884.1,80893.36,917158052.37,10769.05,direct,2019-06-30,2019
1561939200,11207.0,10006.43,10769.05,115739.97,1225129699.57,10591.87,direct,2019-07-01,2019
1562025600,10927.6,9678.1,10591.87,120994.95,1239524970.43,10844.13,direct,2019-07-02,2019
1562112000,12009.59,10841.91,10844.13,115565.16,1313585829.89,11981.61,direct,2019-07-03,2019
1562198400,12055.11,11067.68,11981.61,71141.03,831236841.56,11156.52,direct,2019-07-04,2019
1562284800,11435.38,10787.94,11156.52,66066.75,734424868.07,10993.25,direct,2019-07-05,2019
